Plant,pH,TDS,Turbidity,Fertilizer,Dosage,Supplements,pH_Adjustment
Cucumber,6.008044041807121,1343.0222444582298,1.4403934013249304,General Hydroponics MaxiGro,1.4865720837813696,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.920804675623903,1502.5195727051212,0.04702792705916431,General Hydroponics MaxiGro,1.5068370629310261,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.756988516038521,1690.8254307268444,1.5282352330238422,General Hydroponics MaxiGro,1.6203884437168816,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.0,1393.3173325287962,1.6253032186466168,General Hydroponics MaxiGro,1.4790547434350925,"Cal-Mag Plus, Diamond Nectar",General Hydroponics pH Up
Cucumber,5.5937039036277945,1542.3421767998934,0.1700589932954088,General Hydroponics MaxiGro,1.530047435961083,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.551393075204126,1594.6304912135731,1.1387518746013356,General Hydroponics MaxiGro,1.660225322560691,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.473718122530977,1379.0399844861336,1.0653971423810875,General Hydroponics MaxiGro,1.6642672953255964,"Cal-Mag Plus, Diamond Nectar",General Hydroponics pH Up
Cucumber,5.680906874331695,1160.3069775985693,1.4316603819457692,General Hydroponics MaxiGro,1.5119018406053975,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.872020129803094,1098.793360185923,0.24572136558481028,General Hydroponics MaxiGro,1.4808972237399831,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.873081183242409,1519.1056577081922,0.423429235022319,General Hydroponics MaxiGro,1.5216316881568501,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.743627076720387,1625.396837534946,1.680415210945594,General Hydroponics MaxiGro,1.5591814133741377,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.756274304387783,1264.503434437656,0.0,General Hydroponics MaxiGro,1.5255573653712369,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.718821815700468,1195.846800586264,0.6342693880045535,General Hydroponics MaxiGro,1.52439531979085,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.811022305639157,1428.5152250184763,0.6473837329554089,General Hydroponics MaxiGro,1.4202997196417817,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.746215832514293,1631.638958266017,0.6955867037613772,General Hydroponics MaxiGro,1.4383638591960524,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.676570386761179,1410.1491269425817,1.3099687546946333,General Hydroponics MaxiGro,1.4630414471082862,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.655805851339797,1281.6150095396558,1.3014566192507298,General Hydroponics MaxiGro,1.5466358374446334,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.517178110849408,1672.896889508858,1.423015083536845,General Hydroponics MaxiGro,1.5584572627949569,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.582938840056146,1434.5934575655936,1.3231623291177341,General Hydroponics MaxiGro,1.6372848474676531,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.733138738305574,1309.1627282558195,0.177372234836369,General Hydroponics MaxiGro,1.5371094051313923,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.301363694781773,1774.1683728955861,0.7987133335642274,General Hydroponics MaxiGro,1.363682599540719,"Cal-Mag Plus, Diamond Nectar",General Hydroponics pH Up
Cucumber,5.646282434610514,1480.397623640656,1.9676918849466962,General Hydroponics MaxiGro,1.5572092778404922,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.349523575953101,1595.0033368225559,0.4672944609035602,General Hydroponics MaxiGro,1.3706727042128837,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.832029928168736,1437.3373697278391,1.2538683009968077,General Hydroponics MaxiGro,1.4792522477316128,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.790805002266486,1500.0346324848367,0.35014331183474084,General Hydroponics MaxiGro,1.5265878229652048,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.5551168695544675,1240.2344361722728,0.8101818487022833,General Hydroponics MaxiGro,1.3433650267035908,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.829890904663739,1878.353211864161,0.3737431988939592,General Hydroponics MaxiGro,1.4399576434261294,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.197604987296128,1663.2933598389154,1.2355406675243252,General Hydroponics MaxiGro,1.3420384492594124,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.682143844329723,1462.3194593367461,0.39939056320165767,General Hydroponics MaxiGro,1.56863184569567,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.085075744587978,1779.1306884389442,0.7122065315602737,General Hydroponics MaxiGro,1.5957882228176976,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.638701117644744,1782.8578206110662,1.867403202225304,General Hydroponics MaxiGro,1.6511154930247347,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.638625686933949,1201.998897197576,1.1090142986533806,General Hydroponics MaxiGro,1.5443880230217435,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.014736371261289,1248.5390665428265,1.9689167513529178,General Hydroponics MaxiGro,1.5404294754961698,"Cal-Mag Plus, Diamond Nectar",General Hydroponics pH Up
Cucumber,5.475659755209932,1620.6916187354857,1.564139752513231,General Hydroponics MaxiGro,1.6052528941349664,"Cal-Mag Plus, Diamond Nectar",General Hydroponics pH Up
Cucumber,5.71077150989267,1379.4049274337533,0.0,General Hydroponics MaxiGro,1.5034152417488025,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.780552147305017,1241.7270384043068,0.8518721532228877,General Hydroponics MaxiGro,1.5820555419006372,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.163034570154737,1328.555797213653,0.512980958818981,General Hydroponics MaxiGro,1.5462060893251897,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.97741687908647,1523.0762550847423,1.4937018523207664,General Hydroponics MaxiGro,1.5228576527517896,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.85592812372967,1727.3795232393043,0.46473262650934866,General Hydroponics MaxiGro,1.3496919698240182,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.654945541236126,1494.459843564931,1.0561738187868888,General Hydroponics MaxiGro,1.5157053605401452,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.9023289061733974,1832.924674720236,1.440432915657554,General Hydroponics MaxiGro,1.5497743089091394,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.757298701746049,1726.5493292826054,0.2883198498241686,General Hydroponics MaxiGro,1.3777788191327078,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.080817307424947,1837.1100886335926,1.4012205194147103,General Hydroponics MaxiGro,1.5668741655592513,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.547760016373299,1425.74182749706,1.5603535062437937,General Hydroponics MaxiGro,1.545479516964238,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.717619846774219,1589.7051343423898,1.6356689157568056,General Hydroponics MaxiGro,1.4339678860526552,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.907954383066779,1811.7544704566556,0.15923288598216664,General Hydroponics MaxiGro,1.4720126913833977,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.071343661837255,1238.8717325887276,0.8315629952275229,General Hydroponics MaxiGro,1.5617005949576697,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.639183319164459,1475.953043035506,0.9429975799663184,General Hydroponics MaxiGro,1.3898206802080106,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.55062657298762,1691.2965424594317,0.5609396387270789,General Hydroponics MaxiGro,1.3292642042407052,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.950933294309479,1360.827020107693,0.3906227945039504,General Hydroponics MaxiGro,1.6146623916561929,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Strawberry,6.049589121412985,1341.745849566931,0.643915942962438,Botanicare Pure Blend Pro,1.2042849085104956,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.666355937301496,1542.250619337535,0.43772468829819955,Botanicare Pure Blend Pro,1.2386639187481718,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.90524857700943,1313.3616248896112,0.6763607419473643,Botanicare Pure Blend Pro,1.155035478030147,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.786049399858325,1380.0828337339071,1.2968352718942555,Botanicare Pure Blend Pro,1.318569258974106,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.3321507386969555,1510.7057261900243,1.4095768674788507,Botanicare Pure Blend Pro,1.1851736711247383,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Up
Strawberry,6.337750155388611,1277.1497152878776,0.5828327173972808,Botanicare Pure Blend Pro,1.3276793449325288,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.041707722295796,1451.9713914555064,1.0540022703828007,Botanicare Pure Blend Pro,1.3514254756017836,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.873177580637847,1570.1679319482248,0.6251924211020332,Botanicare Pure Blend Pro,1.285907208572238,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.161031502228588,1355.4159158037285,1.2179587262586018,Botanicare Pure Blend Pro,1.4381454078690488,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.209524856734351,1384.5603567021587,1.2883844796370425,Botanicare Pure Blend Pro,1.212948289415231,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.883970183422411,1426.2319783415894,0.801870384919632,Botanicare Pure Blend Pro,1.3239404500535377,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.171406798110634,1515.4551914594886,1.8935847195876507,Botanicare Pure Blend Pro,1.368133950318561,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.374583191916239,1385.0743448087903,0.35151304822035845,Botanicare Pure Blend Pro,1.5363872494619362,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.990246467642722,1427.2843638177492,2.218968802008554,Botanicare Pure Blend Pro,1.2249397102418786,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.146886679376831,1380.8633737010414,0.7452912402249585,Botanicare Pure Blend Pro,1.3859587886979803,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.805842129278642,1266.5450328245481,0.7607260290272456,Botanicare Pure Blend Pro,1.2983464249752374,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.354091839251954,1555.363922535939,0.7635495206856235,Botanicare Pure Blend Pro,1.2720239831504165,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Up
Strawberry,5.597635663752745,1328.4720917150037,1.1895671758312605,Botanicare Pure Blend Pro,1.3329979460956858,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.379006331357695,1471.21388316397,0.2296990195536382,Botanicare Pure Blend Pro,1.167754204325643,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.099447954306298,1344.6647350573962,0.7571189481031888,Botanicare Pure Blend Pro,1.3009038186512307,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.411361716924015,1587.244929783746,0.8589578196376934,Botanicare Pure Blend Pro,1.2686470313827602,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.0990604743907975,1653.7048354489566,1.4969238676048449,Botanicare Pure Blend Pro,1.335902015255594,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.090172054753891,1280.681920183208,1.5830625248892554,Botanicare Pure Blend Pro,1.3918454443942414,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.958729420458942,1347.678195920262,0.011177418929237543,Botanicare Pure Blend Pro,1.2712106993558705,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.4468378045973225,1348.9054794013632,1.419782025277185,Botanicare Pure Blend Pro,1.5088442772869926,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Up
Strawberry,6.132960442787881,1485.6262984935447,1.0818991065136707,Botanicare Pure Blend Pro,1.1702831378115124,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.7091789045755945,1512.3162666957635,1.0777529172248352,Botanicare Pure Blend Pro,1.3255383755674317,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.742636291095823,1171.552712707253,1.357729892944909,Botanicare Pure Blend Pro,1.317675479330205,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.531963682164774,1266.1993625490697,0.32908352984194694,Botanicare Pure Blend Pro,1.3996858773465808,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Down
Strawberry,6.002171998726927,1275.9961497261215,1.519175732099289,Botanicare Pure Blend Pro,1.3338346666921592,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.721245221059787,1333.1178870947565,1.4231086923032108,Botanicare Pure Blend Pro,1.2936475425384646,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.832685651332758,1579.060159031797,1.9027810382120447,Botanicare Pure Blend Pro,1.3044267973349115,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.806580519199595,1392.3387973359663,0.0,Botanicare Pure Blend Pro,1.3619711445966136,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.682756943065695,1296.3848314200468,1.09740433367754,Botanicare Pure Blend Pro,1.2717153453822208,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.287033882989509,1344.6858164216815,0.0,Botanicare Pure Blend Pro,1.2993478684770543,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.5838140207480755,1517.8514790317727,1.2470644955482955,Botanicare Pure Blend Pro,1.3624071415119476,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Down
Strawberry,6.298682060429663,1369.081192348087,1.2537061425336808,Botanicare Pure Blend Pro,1.2520507032600756,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.498691030993847,1614.1654596615851,1.973282495573586,Botanicare Pure Blend Pro,1.3310591258872704,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.440668024458562,1415.264981272711,0.1434266462833842,Botanicare Pure Blend Pro,1.234791111140694,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.983956341780866,1311.9459682597658,0.15535035401291053,Botanicare Pure Blend Pro,1.3031044897762356,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.679130087086393,1557.9817792010247,0.6340306181023483,Botanicare Pure Blend Pro,1.3854525227066616,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.907957617479552,1444.4434286945323,1.7146567795191132,Botanicare Pure Blend Pro,1.2390432171164019,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.364275801427062,1197.9880401625687,1.3010665193908828,Botanicare Pure Blend Pro,1.3625630933646002,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.070966465585629,1456.035771560265,0.08475464314233769,Botanicare Pure Blend Pro,1.293361238241003,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.829506458734988,1112.9491159486442,1.777440385090757,Botanicare Pure Blend Pro,1.2736551783917751,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.957175534944135,1482.1913961579696,1.6824065718629095,Botanicare Pure Blend Pro,1.3644628246317696,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.228060134855153,1340.0785353122233,0.0,Botanicare Pure Blend Pro,1.2755919526325799,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.160018108936131,1424.9728707627194,1.327215832196906,Botanicare Pure Blend Pro,1.3691881144855087,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Up
Strawberry,5.5917431502099255,1583.1169907207964,1.6499402588681713,Botanicare Pure Blend Pro,1.4023709546106982,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.718187603520248,1375.1278703168937,0.8910970880766778,Botanicare Pure Blend Pro,1.2446807816565113,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Down
Strawberry,6.170381735486044,1309.888336706744,1.9833806433971326,Botanicare Pure Blend Pro,1.3885231482988991,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.3310612275724765,1392.049502260284,1.0211870200564814,Botanicare Pure Blend Pro,1.2839628999417552,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.869649639318452,1534.2482364934451,1.2332711065939688,Botanicare Pure Blend Pro,1.2514694164632132,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.056399504045328,1609.7994775740096,0.5492316995082632,Botanicare Pure Blend Pro,1.3473693136732228,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.980560512719878,1350.7581606943368,1.6411782728639557,Botanicare Pure Blend Pro,1.3463288530118107,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.240283595467178,1378.8075483685768,0.6460456100378111,Botanicare Pure Blend Pro,1.3538798158769263,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.328146398389343,1408.2096540409177,1.170890847894542,Botanicare Pure Blend Pro,1.2548340523840378,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.65095388943061,1509.8350295417788,1.8477041392670597,Botanicare Pure Blend Pro,1.2658892097451284,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.565164521465729,1251.9052308702953,1.5254852191489507,Botanicare Pure Blend Pro,1.3820344012612455,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Down
Strawberry,6.436898419734338,1341.7397885070034,1.7633892629279346,Botanicare Pure Blend Pro,1.3308450108331515,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.402610398810738,1128.9671462271654,0.6729644355982458,Botanicare Pure Blend Pro,1.2715124506630329,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.327048435878106,1254.9555891606344,1.823614666649075,Botanicare Pure Blend Pro,1.4051895057265604,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Up
Strawberry,5.645384160465857,1195.4900113932033,0.16813379095363307,Botanicare Pure Blend Pro,1.3181426620113972,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.886743608273744,1448.502463688649,0.0,Botanicare Pure Blend Pro,1.2849895778414495,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.100175267748354,1754.368735733423,0.3442569812190678,Botanicare Pure Blend Pro,1.199594540315799,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.396487034109923,1357.213422347973,0.0,Botanicare Pure Blend Pro,1.067804358265819,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Up
Strawberry,6.321419421766196,1457.6738357570111,1.4131841340316125,Botanicare Pure Blend Pro,1.107232742065439,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.103236043976795,1487.1078868110787,2.1195779197571136,Botanicare Pure Blend Pro,1.2925255831849833,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.182858926164915,1358.6399396910222,1.3356865247982572,Botanicare Pure Blend Pro,1.2075534011870446,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.006379981067961,1347.9743735032996,0.1817648153672355,Botanicare Pure Blend Pro,1.5684674238064074,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.440132133800473,1207.5735280965396,1.1486796483060222,Botanicare Pure Blend Pro,1.1902697472367156,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.77366755666233,1294.9815100325086,0.5134958902904287,Botanicare Pure Blend Pro,1.280915868135665,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.713518355806302,1368.6332951310476,0.14241846718193243,Botanicare Pure Blend Pro,1.276947537481975,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Down
Strawberry,6.16078472608775,1398.8501183817611,1.4553745754298257,Botanicare Pure Blend Pro,1.232317078361299,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.481035240574367,1452.8053570161705,0.3990331436302633,Botanicare Pure Blend Pro,1.3458386703551486,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.124149560054798,1355.6082350470492,0.05631386153634435,Botanicare Pure Blend Pro,1.2267107114272775,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.287061516307941,1436.8279937909563,0.3830978573345907,Botanicare Pure Blend Pro,1.250026982384837,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.331243152902766,1503.3425616088757,1.4190244893960304,Botanicare Pure Blend Pro,1.1889996428114074,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.112234485394478,1824.8599299951686,1.4043888465291259,Botanicare Pure Blend Pro,1.4724696649761109,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.028553984306533,1274.8405473672294,0.09977905857687866,Botanicare Pure Blend Pro,1.2106506766112393,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.691047178567726,1434.2938157856634,0.6524360284353903,Botanicare Pure Blend Pro,1.335845361820962,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.4213433155805255,1337.72827100483,1.2267878964222558,Botanicare Pure Blend Pro,1.283377851528985,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.375389008029507,1566.0209283600989,1.010531816099528,Botanicare Pure Blend Pro,1.2935811822891503,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Up
Strawberry,6.600496463591757,1300.7805399072436,1.6319580849403124,Botanicare Pure Blend Pro,1.41468791992519,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Down
Strawberry,6.170261069369965,1620.7352654358447,1.9449195938979675,Botanicare Pure Blend Pro,1.4472670675750983,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.468390251944377,1267.3913966762425,0.5159083517772912,Botanicare Pure Blend Pro,1.1748621753572608,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.462667749295792,1502.8853531879176,0.4362775496546834,Botanicare Pure Blend Pro,1.1852308610184332,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.320665583936137,1532.0494477891816,1.3085565629502083,Botanicare Pure Blend Pro,1.2627727515714402,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Up
Strawberry,6.061393832789076,1645.8193829503314,1.3422205382402537,Botanicare Pure Blend Pro,1.2763444712781054,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.174680592629522,1606.9661197934445,0.5273011181284774,Botanicare Pure Blend Pro,1.2507244788805922,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.91260861453497,1323.352996896982,1.2977776820004334,Botanicare Pure Blend Pro,1.3270057358391423,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.751012705134988,1320.1499623062093,1.2167325981846515,Botanicare Pure Blend Pro,1.1991335998833172,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.511108909020122,1376.2891956080232,1.5188042307119805,Botanicare Pure Blend Pro,1.427235350010677,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Down
Strawberry,6.2503737450351435,1562.1849083961552,0.8344813261882067,Botanicare Pure Blend Pro,1.2087945897846093,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.267260509217602,1353.4503787817996,1.9755438263781961,Botanicare Pure Blend Pro,1.2787791030098847,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.683425732095802,1347.1386502413895,0.3318528297145621,Botanicare Pure Blend Pro,1.3450655555334656,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.764797688629425,1462.8666332854377,0.21684114062595686,Botanicare Pure Blend Pro,1.166451843090011,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.838770718290807,1465.075752789828,0.2855555203958127,Botanicare Pure Blend Pro,1.2671400561908444,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.5586905814637255,1202.3845073760442,0.5661271939134243,Botanicare Pure Blend Pro,1.355174079991092,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.722549492431462,1262.7207040588191,1.7293996594131238,Botanicare Pure Blend Pro,1.2813196608739,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.516682427103404,1524.8939396109959,0.8700674329880885,Botanicare Pure Blend Pro,1.2341751587666152,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.005911879988544,1493.7032455267783,1.9153416404351296,Botanicare Pure Blend Pro,1.2293439421166528,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.499052231251709,1454.0044743793023,2.019886274555633,Botanicare Pure Blend Pro,1.0950058721422522,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Up
Strawberry,5.590937288977792,1631.404192907054,1.5362986360963624,Botanicare Pure Blend Pro,1.2711204697300513,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.74378832758918,1396.1272079784592,1.1112159449929293,Botanicare Pure Blend Pro,1.2604319288243737,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.416840760880886,1462.4190803820447,0.11445083201938014,Botanicare Pure Blend Pro,1.4018157247648753,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Up
Strawberry,5.776433459826357,1469.9519159182714,1.2091066200968918,Botanicare Pure Blend Pro,1.4702514658129606,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.5776739634375145,1358.500363755085,1.2951567949346636,Botanicare Pure Blend Pro,1.3274027352672086,"Cal-Mag Plus, Sweet Raw",General Hydroponics pH Down
Strawberry,5.9395157748567975,1299.5643827305857,1.6521626677418992,Botanicare Pure Blend Pro,1.3309998983165556,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.478800966185151,1219.0661693749284,0.9830595444589058,Botanicare Pure Blend Pro,1.2914391910528755,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.753106862455955,1303.7471293562571,1.7839329819957601,Botanicare Pure Blend Pro,1.4279464931657753,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,6.440427101836949,1438.085867862527,1.9081993932327053,Botanicare Pure Blend Pro,1.2663621336889597,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
Strawberry,5.900877672899597,1509.8917870983237,0.3308958401506858,Botanicare Pure Blend Pro,1.1130183660467836,"Cal-Mag Plus, Sweet Raw",No pH adjustment needed
